,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
254,US,Foley Trasimene,WPF,9.75,,,,,,,16.702,,1261406250.0
255,US,FOLEY TRASIMENE ACQUISITION CORP C/WTS 26/05/2025 (TO PUR COM),WPF+,2.15,,,,,,,,,
256,US,WPCS International Incorporated ,WPCS,1.03,,,,,,,,,7467100.0
257,US,WARBRG PNC B WNT,WPCB+,0.0047,,,,,,,,,
258,US,WARBRG PNC A WNT,WPCA+,0.0042,,,,,,,,,
259,US,W. P. Carey,WPC,54.97,-0.61,-1.0975,-13.84,1151211.0,63593897.0,0.53,16.982,6.866,12028750168.0
260,US,WideOpenWest,WOW,3.64,-0.02,-0.5464,-10.12,282314.0,1032542.0,0.34,,,303261544.0
261,US,SCWorx,WORX,2.21,-0.19,-7.92,20.11,12095.0,27594.0,1.0,,0.0,2676387.0
262,US,Worthington Industries,WOR,58.38,-0.91,-1.5348,1.7,190506.0,11130875.0,0.38,10.751,1.842,2927544322.0
263,US,Petco Health,WOOF,1.72,-0.14,-7.5269,-45.57,2353531.0,4137473.0,0.77,,,528672590.0
264,US,Wolfspeed,WOLF,26.25,-1.61,-5.78,-39.67,4255928.0,112604524.0,3.38,,,3302271551.0
265,US,美物科技,WNW,1.12,-0.02,-1.75,-66.86,509356.0,570063.0,17.71,,0.0,3221447.0
266,US,WNS控股,WNS,51.34,0.68,1.3423,-18.77,465046.0,23634618.0,0.99,14.655,,2403221036.0
267,US,ANDRT ACQ CRP WT,WNNR+,0.41,,,49.15,,,,,,
268,US,Western New England,WNEB,6.41,-0.26,-3.8981,-28.17,66017.0,425979.0,0.3,9.234,4.243,139133095.0
269,US,WABASH国立,WNC,26.74,-0.19,-0.71,5.0,566058.0,15115515.0,1.25,5.222,1.211,1207683381.0
270,US,沃尔玛,WMT,60.14,0.05,0.08,14.83,12280540.0,740375491.0,0.15,31.243,1.296,484611047254.0
271,US,Advanced Drainage,WMS,163.94,-1.44,-0.8707,16.67,288070.0,47236140.0,0.37,25.399,0.342,12724502782.0
272,US,William Penn,WMPN,12.25,-0.04,-0.3255,0.56,3338.0,40930.0,0.03,129.429,1.188,117003621.0
273,US,Westmoreland,WMLP,2.0725,,,,,,,,,47352521.0
274,US,韦斯市场,WMK,61.6,-0.55,-0.885,-3.15,82043.0,5041282.0,0.31,15.959,2.188,1656944089.0
275,US,WMIH Corp.,WMIH,1.31,,,,,,,3.639,,1427526570.0
276,US,Wright医疗,WMGI,29.98,,,,,,,,,3895446383.0
277,US,华纳音乐,WMG,33.44,-1.05,-3.0444,-6.12,685107.0,23044478.0,0.13,37.083,1.937,17317945723.0
278,US,Williams Companies,WMB,38.08,-0.52,-1.35,10.77,7906124.0,302768700.0,0.65,14.595,4.705,46397622705.0
279,US,西洋,WMAR,12.965,,,,,,,41.823,,327684748.0
280,US,美国废物管理,WM,205.37,-0.57,-0.28,15.08,1167072.0,239888508.0,0.29,35.77,1.393,82414275349.0
281,US,约翰威立 B,WLYB,39.2,,,23.01,,,,,3.589,2145590989.0
282,US,约翰威立 A,WLY,37.12,-0.91,-2.3928,18.03,238031.0,8858604.0,0.43,,3.7,2031743304.0
283,US,Willis Towers Watson,WLTW,231.56,,,,,,,12.567,1.3379928185537564,28853787821.0
284,US,Williams Industrial,WLMS,0.3572,,,,,,,,,9719552.0
285,US,怀丁石油,WLL,68.03,,,,,,,6.82,,2669620947.0
286,US,Westlake,WLK,153.46,-2.05,-1.3182,10.05,345983.0,53249203.0,0.27,41.172,1.189,19721352999.0
287,US,威廉里昂家园,WLH,24.37,,,,,,,14.803,,922317255.0
288,US,宏利营造,WLGS,0.505,-0.0069,-1.3479,-29.37,52412.0,27638.0,0.35,,,7623647.0
289,US,威利斯金融租赁,WLFC,48.96,-0.74,-1.4889,0.16,3645.0,179074.0,0.06,7.15,,313017094.0
290,US,Wearable Devices,WLDS,0.559,-0.026,-4.4444,62.5,110171.0,60737.0,0.54,,,11396572.0
291,US,Willdan Group,WLDN,27.22,-0.5,-1.8038,26.6,40231.0,1093984.0,0.29,34.306,,374822285.0
292,US,威斯特摩兰煤炭,WLB,0.15,,,,,,,,,2815746.0
293,US,Worksport,WKSP,0.478,0.008,1.7021,-67.92,107423.0,51434.0,0.45,,,11519997.0
294,US,WalkMe,WKME,7.93,-0.31,-3.7621,-25.68,100785.0,804402.0,0.11,,,729055002.0
295,US,Workhorse Group,WKHS,0.1949,-0.008,-3.94,-45.86,17633217.0,3486836.0,5.6,,,61316761.0
296,US,WISeKey,WKEY,2.25,0.0,0.0,28.56,12178.0,27437.0,0.14,,0.0,19154844.0
297,US,World Kinect,WKC,25.29,-0.58,-2.242,11.74,402534.0,10191675.0,0.67,28.612,2.308,1513551039.0
298,US,Workiva,WK,78.47,-2.13,-2.6427,-22.71,333583.0,26200762.0,0.61,,,4294694566.0
299,US,Wix.com,WIX,127.14,-4.27,-3.25,3.35,606247.0,77316440.0,1.08,214.756,,7116382555.0
300,US,Wipro,WIT,5.46,-0.12,-2.1505,-1.77,4547884.0,24912005.0,0.08,21.492,0.215,29969077282.0
301,US,ContextLogic,WISH,5.0,-0.17,-3.2882,-15.97,1381604.0,6940334.0,5.66,,0.0,121989985.0
302,US,WiSA Technologies,WISA,0.0152,-0.003,-16.67,-87.0,73689071.0,1166471.0,27.87,,,4018975.0
303,US,Encore Wire,WIRE,260.98,0.53,0.2035,22.2,135959.0,35282503.0,0.86,11.061,0.031,4119286398.0
304,US,WinVest Acquisition,WINV,11.15,0.05,0.4505,1.46,561.0,6264.0,0.01,,,46165783.0
305,US,Windtree疗法,WINT,0.435,0.056,14.7757,-39.5,801482.0,346700.0,8.73,,,3993740.0
306,US,稳盛金融,WINS,14.21,,,,,,,,,281892893.0
307,US,Wingstop,WING,365.15,-1.8,-0.4905,42.4,221599.0,80818481.0,0.75,152.823,0.234,10724388678.0
308,US,威玛克工贸有限公司,WINA,343.6,-7.79,-2.2169,-17.54,30870.0,10754656.0,0.88,29.91,3.574,1201716948.0
309,US,Garden Stage,WIN,0.3403,,,,,,,,,14611101.0
310,US,微美全息,WIMI,0.729099,-0.039,-5.08,-9.99,297975.0,216140.0,0.34,,,63218746.0
311,US,G. Willi-Food,WILC,9.592,-0.008,-0.0833,-4.4,1778.0,17373.0,0.01,15.899,4.063,133012427.0
312,US,威尔谢银行,WIBC,10.74,,,,,,,15.127,,847295859.18
313,US,惠而浦,WHR,108.06,-3.33,-2.99,-9.79,1000094.0,108688774.0,1.84,12.235,6.314,5885170744.0
314,US,Wheeler Real Estate,WHLR,0.1643,0.02,13.82,-46.15,671129.0,104381.0,0.99,,0.0,11176297.0
315,US,Wilhelmina国际,WHLM,4.86,0.0,0.0,18.1,84.0,417.0,0.0,57.886,,25064692.0
316,US,Westwood Holdings,WHG,13.35,0.14,1.0598,7.53,8337.0,111787.0,0.09,11.784,4.459,124565673.0
317,US,"WhiteHorse Finance, Inc. - 6.50% Senior Notes due 2020",WHFBL,25.16,,,,,,,0.0,6.45866,30192000.0
318,US,WhiteHorse Finance,WHF,12.29,-0.11,-0.8871,3.02,49738.0,613309.0,0.21,13.995,12.177,285657552.0
319,US,Cactus,WHD,50.93,-1.32,-2.5263,12.48,518384.0,26514669.0,0.65,23.95,0.898,4051606126.0
320,US,温德姆酒店及度假村,WH,72.17,-1.29,-1.7561,-9.81,448878.0,32467788.0,0.55,20.23,2.005,5846536157.0
321,US,GeneDx Holdings,WGS,9.62,-1.57,-14.0304,249.82,184474.0,1824843.0,0.71,,0.0,250635161.0
322,US,Western Gas Equity,WGP,32.72,,,,,,,,7.3386,7163644718.0
323,US,温尼巴格实业,WGO,64.43,-1.26,-1.9181,-10.8,840989.0,54444895.0,2.87,16.257,1.848,1885778153.0
324,US,WGL控股,WGL,88.74,,,,,,,16.047,,4557613811.0
325,US,Willbros集团,WG,0.155,,,,,,,,,9800500.58
326,US,威德福国际,WFT,0.3656,,,,,,,,,26438885.35
327,US,威德福国际,WFRD,117.67,-3.01,-2.4942,20.28,805402.0,95031921.0,1.11,20.406,,8509473847.0
328,US,西弗雷泽木业,WFG,79.13,-2.57,-3.1457,-7.2,201221.0,16014919.0,0.25,,1.494,6460828950.0
329,US,WELLS FARGO REAL ESTATE INVT CORP CUM PERP PRF SER 'A' USD25,WFE-A.CL,25.32,,,,,,,0.7119,6.29692,278520000.0
330,US,"Wells Fargo & Company Cumulative Perpetual Preferred Stock, Series A, Liquidation Preference $25 per share",WFE-A,25.6,,,,,,,0.0,6.21587,281600000.0
331,US,Westfield Financial,WFD,7.9,,,,,,,24.688,,140594800.0
332,US,Where Food Comes,WFCF,11.4256,-0.0043,-0.0376,-15.68,942.0,10571.0,0.02,29.118,,62662766.0
333,US,富国银行-优先股W,WFC-W,25.01,,,,,,,0.0,5.5839,875350000.0
334,US,Wells Fargo & Company Wells Fargo & Company,WFC-J.CL,25.0,,,,,,,,8.00099,2150375000.0
335,US,富国银行-优先股P,WFC-P,25.01,,,,,,,0.0,5.133,625250000.0
336,US,富国银行-优先股J,WFC-J,25.68,,,,,,,0.0,7.78513,2208865200.0
337,US,富国银行,WFC,56.47,-0.22,-0.39,15.54,27875483.0,1573697899.0,0.79,10.444,2.459,199926618002.0
338,US,WashingtonFirst,WFBI,34.26,,,,,,,22.354,,448948898.0
339,US,韩国友利金融,WF,29.02,-1.34,-4.4137,0.33,49052.0,1425768.0,0.02,4.042,4.723,7273335939.0
340,US,韦科鞋业,WEYS,29.09,-0.81,-2.709,-6.44,7619.0,222758.0,0.08,9.161,3.344,276566339.0
341,US,WEX INC,WEX,235.88,-4.22,-1.7576,21.24,258493.0,61395376.0,0.62,36.926,,9844405096.0
342,US,伟大奇科技,WETH,2.0792,0.079,3.95,-59.23,45707.0,92418.0,0.38,2.385,,24727817.0
343,US,WisdomTree投资,WETF,5.26,,,,,,,8.548,,798750456.74
344,US,Westrock Coffee,WEST,9.99,-0.03,-0.3,-2.15,125435.0,1245439.0,0.14,,,879458831.0
345,US,沃纳企业公司,WERN,36.52,-0.31,-0.8417,-13.48,503351.0,18331564.0,0.79,20.607,1.866,2315836661.0
346,US,温蒂汉堡,WEN,18.6,-0.1,-0.53,-3.21,3233589.0,59881798.0,1.57,18.693,5.412,3821667898.0
347,US,Welltower Inc. PFD PERPETUAL CONV SER I,WELL-I,65.98,,,,,,,,4.92574,948132600.0
348,US,Welltower,WELL,89.79,-0.58,-0.6418,0.23,1808366.0,162550359.0,0.32,150.192,2.537,51079560918.0
349,US,Integrated Wellness,WEL,11.4,,,1.6,,,,54.499,,81283334.0
350,US,Wejo Group,WEJO,0.045,,,,,,,,,4945527.0
351,US,微贷网,WEI,0.96,,,,,,,,,13528599.0
352,US,威州能源,WEC,78.97,-0.42,-0.529,-5.17,1378905.0,108982783.0,0.44,18.711,3.994,24940370787.0
353,US,Wellesley银行,WEBK,34.0,,,,,,,14.31,,89280566.0
354,US,Web.com集团,WEB,27.99,,,,,,,28.273,,1401432849.0
355,US,Weave Communications,WEAV,11.58,-0.41,-3.4195,0.96,174645.0,2030816.0,0.25,,,821952696.0
356,US,WeWork,WE,0.8355,,,,,,,,0.0,44494946.0
357,US,WEWORK INC WNT,WE+,0.0071,,,,,,,,,
358,US,Woodside Energy,WDS,19.35,-0.49,-2.4698,-5.42,555993.0,10862580.0,0.03,22.133,7.056,36740808069.0
359,US,瓦德尔-里德金融,WDR,24.98,,,,,,,30.936,,1549379129.0
360,US,水滴,WDH,1.25,-0.03,-2.3438,20.19,482402.0,610183.0,0.13,20.65,,477127589.0
361,US,WD-40,WDFC,236.29,-5.22,-2.1614,-0.85,136475.0,32175324.0,1.01,46.758,1.397,3202352597.0
362,US,西部数据,WDC,72.055,-1.845,-2.5,37.59,5328713.0,385421806.0,1.63,,,23524259596.0
363,US,Workday,WDAY,263.69,-4.78,-1.78,-4.48,1251147.0,331332698.0,0.47,50.409,,69614160000.0
364,US,Walker & Dunlop,WD,90.93,-1.25,-1.356,-17.52,169720.0,15433153.0,0.51,28.461,2.74,3055483781.0
365,US,Waste Connections,WCN,167.12,-0.42,-0.2507,12.15,677374.0,113175300.0,0.26,56.529,0.643,43120204969.0
366,US,WellCare Health,WCG,349.92,,,,,,,27.905,,17610637991.0
367,US,西科国际,WCC,161.56,-3.95,-2.3866,-6.85,669769.0,108670767.0,1.31,10.754,0.933,8232063616.0
368,US,Wallbox,WBX,1.43,-0.03,-2.0548,-18.29,273667.0,395652.0,0.13,,,301263836.0
369,US,Webuy Global,WBUY,0.3927,-0.0072,-1.8005,-23.02,116562.0,46224.0,0.22,,,20570254.0
370,US,WEBSTER FINL CORP CONN,WBS+,21.45,,,,,,,0.0,,0.0
371,US,韦伯斯特金融,WBS,46.23,-0.45,-0.964,-8.15,1304960.0,60421212.0,0.76,9.139,3.458,7930980253.0
372,US,Webster Financial Corporation Dep Shs Repstg 1/1000th Perp Pfd Ser E,WBS-E,25.39,,,,,,,12.39,,129181800.0
373,US,Webster Financial Corporation Dep Shs Repstg 1/1000th Perp Pfd Ser E,WBS-E.CL,25.411,,,,,,,0.0,6.2928,128655600.0
374,US,WBS-EL,WBS-EL,25.411,,,,,,,,,
375,US,华纳兄弟探索,WBD,8.34,-0.2,-2.34,-26.71,23431154.0,196252229.0,0.96,,,20346991557.0
376,US,威伯科控股,WBC,136.46,,,,,,,37.531,,7010707689.0
377,US,Westbury Bancorp,WBB,19.88,,,,,,,24.85,,79682042.0
378,US,比特矿业,WBAI,14.2,,,,,,,,,795106493.0
379,US,沃尔格林-联合博姿,WBA,17.85,-0.23,-1.27,-30.86,12537666.0,223617219.0,1.45,,9.353,15399433583.0
380,US,微博,WB,7.63,-0.57,-6.95,-23.28,3292650.0,25514443.0,1.41,5.216,20.366,1786839180.0
381,US,Western Acquisition,WAVS,10.65,0.0,0.0,-1.93,210.0,,0.01,,,37544094.0
382,US,EWPG Holding AB,WAVE,3.7,0.1,2.7778,198.39,538706.0,2000680.0,9.71,,,20532614.0
383,US,WaveDancer,WAVD,2.12,-0.25,-10.5485,25.44,6292.0,14417.0,0.31,,0.0,4267942.0
384,US,Energous,WATT,1.67,-0.05,-2.907,-8.74,50950.0,87826.0,0.84,,0.0,10158086.0
385,US,沃特世,WAT,322.66,-15.23,-4.5074,-2.0,392727.0,127617957.0,0.66,29.744,,19102319305.0
386,US,华盛顿信托银行,WASH,24.92,0.2,0.8091,-21.44,145302.0,3615160.0,0.85,8.811,9.057,424466696.0
387,US,Waldencast,WALD,6.27,-0.08,-1.2598,-42.69,96167.0,602445.0,0.08,,,765419091.0
388,US,阿莱恩斯西部银行,WAL,56.67,-0.78,-1.3577,-13.33,884893.0,50042262.0,0.8,8.643,2.526,6243920094.0
389,US,韦斯科航空控股,WAIR,11.04,,,,,,,51.75,,1105853616.0
390,US,Wageworks,WAGE,51.34,,,,,,,209.762,,2072653403.0
391,US,华富教育,WAFU,1.9588,-0.0312,-1.5678,-9.52,9826.0,19388.0,0.22,31.98,,8639403.0
392,US,WaFd,WAFD,26.85,-0.3,-1.105,-17.78,260797.0,7006520.0,0.4,7.354,3.735,1738186195.0
393,US,Walter Investment Management Corp. ,WAC,0.6,,,,,,,0.154,,24928200.0
394,US,西美银行,WABC,46.62,-0.48,-1.0191,-16.57,64801.0,3021149.0,0.24,7.688,3.69,1243714421.0
395,US,美国西屋制动,WAB,146.18,-1.53,-1.0358,15.36,847966.0,124214115.0,0.48,31.715,0.486,25847876505.0
396,US,AquaVenture Holdings,WAAS,27.03,,,,,,,,,864143478.0
397,US,BAC CAP TR I,BAC-W.CL,25.0099,,,,,,,0.0,6.625,0.0
398,US,Wayfair,W,60.34,-2.41,-3.84,-2.2,2688627.0,162889443.0,2.23,,,7266643320.0
399,US,Public Storage Depositary Shares Representing 1/1000 Preferred Shares of Benficial Interest Series W,PSA-W,25.01,,,,,,,0.0,5.20208,500200000.0
400,US,美国银行-优先股W,BAC-W,25.44,,,,,,,0.0,6.51298,1017600000.0
401,US,Vizsla Silver,VZLA,1.42,-0.06,-4.0541,13.6,2198251.0,3221875.0,0.95,,,329190133.0
402,US,VIZIO Holding,VZIO,10.69,-0.09,-0.8349,38.83,3938374.0,42136048.0,1.99,75.037,,2116038368.0
403,US,Verizon,VZ,39.72,-0.44,-1.1,8.87,21554949.0,858964185.0,0.51,14.398,6.586,167221200000.0
404,US,NCR Voyix,VYX,12.02,-0.26,-2.1173,-28.92,2092692.0,25191264.0,1.45,,83.257,1734368324.0
405,US,VYNE THRPTCS ORD,VYNE,2.77,-0.23,-7.6667,18.88,28561.0,80739.0,0.2,,,39053920.0
406,US,Voyager Therapeutics,VYGR,8.43,-0.35,-3.99,-0.12,564457.0,4805833.0,1.04,3.459,,457754286.0
407,US,能源股票波动率指数,VXXLE,15.37,,,,,,,0.0,,0.0
408,US,恐慌指数(90天),VXV,11.96,,,,,,,0.0,,0.0
409,US,恐慌指数(9天),VXST,8.98,,,,,,,0.0,,0.0
410,US,银价波动率指数,VXSLV,19.97,,,,,,,0.0,,0.0
411,US,Vaxart,VXRT,0.9101,-0.13,-12.5,58.89,2473633.0,2324980.0,1.42,,,158231519.0
412,US,纳指波动率指数,VXN,14.92,,,,,,,0.0,,0.0
413,US,恐慌指数(180天),VXMT,14.62,,,,,,,0.0,,0.0
414,US,IBM波动率指数,VXIBM,17.45,,,,,,,0.0,,0.0
415,US,高收益债券波动率指数,VXHYG,6.01,,,,,,,0.0,,0.0
416,US,高盛波动率指数,VXGS,21.72,,,,,,,0.0,,0.0
417,US,谷歌波动率指数,VXGOG,20.44,,,,,,,0.0,,0.0
418,US,金矿波动率指数,VXGDX,23.22,,,,,,,0.0,,0.0
419,US,巴西股票波动率指数,VXEWZ,32.04,,,,,,,0.0,,0.0
420,US,EAFE波动率指数,VXEFA,10.23,,,,,,,0.0,,0.0
421,US,亚马逊波动率指数,VXAZN,23.32,,,,,,,0.0,,0.0
422,US,VWR,VWR,33.25,,,,,,,28.923,,4384665331.0
423,US,Vintage Wine Estates,VWE,0.2701,-0.0309,-10.2658,-46.23,245079.0,68860.0,0.39,,,16951958.0
424,US,V2X,VVX,44.58,-0.31,-0.6906,-4.01,48938.0,2179498.0,0.16,,,1402161054.0
425,US,胜牌,VVV,41.75,-1.06,-2.4761,11.1,876057.0,36771961.0,0.68,3.952,,5412852722.0
426,US,VIVUS,VVUS,0.4665,,,,,,,,,8335281.0
427,US,VivoPower,VVPR,4.02,0.04,1.01,108.3,120493.0,475350.0,3.68,,0.0,13147808.0
428,US,Vivos,VVOS,2.64,-0.1,-3.65,-78.78,88558.0,235431.0,2.97,,0.0,7873193.0
429,US,Vivint Smart Home,VVNT,12.0,,,,,,,,,2576323356.0
430,US,VIX指数之波动率指数,VVIX,90.82,,,,,,,0.0,,0.0
431,US,Viad,VVI,36.32,-0.27,-0.7379,0.33,83944.0,3022485.0,0.4,47.888,,767017746.0
432,US,埃文斯威市电力,VVC,72.38,,,,,,,30.478,,6013380704.0
433,US,Vuzix,VUZI,1.23,-0.15,-10.87,-41.01,980084.0,1268447.0,1.51,,,79611883.0
434,US,Ventyx Biosciences,VTYX,4.6,0.0,0.0,86.23,674166.0,3099420.0,0.96,,,324296325.0
435,US,vTv Therapeutics,VTVT,24.5269,-0.8831,-3.4754,113.28,4676.0,114322.0,0.16,,0.0,73831022.0
436,US,Virgin Trains,VTUS,0.0,,,,,,,,,6784550.0
437,US,VirTra,VTSI,12.31,-0.77,-5.8869,29.99,258098.0,3195296.0,2.32,16.276,,136760776.0
438,US,Vitesse Energy,VTS,23.38,-0.06,-0.256,9.09,165681.0,3895744.0,0.56,,8.387,688633936.0
439,US,Vitru,VTRU,13.9,0.0,0.0,-11.8,163.0,,0.0,21.877,,466249187.0
440,US,VIATRIS INC,VTRSV,15.66,,,,,,,,,
441,US,Viatris,VTRS,11.33,-0.24,-2.07,5.64,8160400.0,92418549.0,0.69,245.981,4.183,13455158458.0
442,US,"Ventas Realty, Limited Partnership // Ventas Capital Corporation 5.45% Senior Notes due 2043",VTRB,24.9,,,,,,,0.0,5.4719,257715000.0
443,US,芬塔公司,VTR,42.83,-0.34,-0.79,-13.17,1880836.0,80522810.0,0.47,,4.151,17305411089.0
444,US,Bristow,VTOL,25.58,-0.8,-3.0326,-9.52,93303.0,2400042.0,0.33,,,724348860.0
445,US,顶点能源,VTNR,1.04,-0.06,-5.4545,-69.32,2529043.0,2679165.0,2.7,,,97254920.0
446,US,Vesta Real Estate,VTMX,35.69,-1.197,-3.245,-9.06,75306.0,2701542.0,0.09,9.807,1.891,3105419449.0
447,US,Vital Energy,VTLE,56.48,-0.65,-1.1378,24.16,849903.0,48334369.0,2.32,2.979,,2070657786.0
448,US,生命治疗,VTL,0.83,,,,,,,0.047,,35166846.0
449,US,Vistagen,VTGN,4.89,-0.415,-7.8228,-4.86,321995.0,1617225.0,1.19,,0.0,132153272.0
450,US,VTEX ORD A,VTEX,7.86,-0.4,-4.8426,14.24,471636.0,3743391.0,0.26,,,1447429650.0
451,US,Ventoux CCM,VTAQ,5.08,,,,,,,,,28282991.0
452,US,Catheter Precision,VTAK,0.4855,0.0405,9.1011,20.09,32052.0,14734.0,0.42,,,3676887.0
453,US,Vestis,VSTS,19.23,0.04,0.2084,-8.86,1193821.0,22959147.0,0.91,13.168,0.365,2527651544.0
454,US,Vista Outdoor,VSTO,32.88,-0.51,-1.5274,11.19,629609.0,20736730.0,1.08,,,1913677091.0
455,US,Verastem,VSTM,11.3,-0.51,-4.3184,38.82,85312.0,967815.0,0.34,,0.0,285839094.0
456,US,Vast Renewables,VSTE,5.41,-0.68,-11.1658,4.24,18633.0,108421.0,0.06,,,162156657.0
457,US,Vasta Platform,VSTA,3.81,-0.03,-0.7813,-14.48,6531.0,25275.0,0.01,,,314592412.0
458,US,Vistra,VST,69.74,-2.26,-3.14,81.67,4264926.0,298872487.0,1.22,16.295,1.206,24328418987.0
459,US,Vesper Healthcare,VSPR,12.49,,,,,,,,,718175000.0
460,US,VS MEDIA Holdings,VSME,0.4349,-0.0051,-1.1591,15.05,284406.0,125596.0,1.29,2.714,,9567800.0
461,US,Versum Materials,VSM,52.99,,,,,,,73.573,,5790175756.0
462,US,Vivint Solar,VSLR,43.08,,,,,,,,,5422344846.0
463,US,Vitamin Shoppe,VSI,6.5,,,,,,,,,156652698.0
464,US,威世科技,VSH,21.62,-0.4,-1.8165,-9.41,709659.0,15340578.0,0.52,9.184,1.83,2973934841.0
465,US,VSE,VSEC,78.12,-1.77,-2.2155,21.12,70695.0,5534887.0,0.45,31.608,0.555,1236940284.0
466,US,维多利亚的秘密,VSCO,17.93,-0.96,-5.0821,-32.44,3161509.0,56781660.0,4.08,12.761,,1390936102.0
467,US,卫讯公司,VSAT,16.29,-0.94,-5.4556,-41.72,1074192.0,17700388.0,0.86,8.946,,2041470929.0
468,US,"Versartis, Inc.  ",VSAR,1.19,,,,,,,,,43126401.0
469,US,Vision Sensing,VSAC,11.17,0.0,0.0,1.09,100.0,1121.0,0.0,127.081,,48598045.0
470,US,Versus Systems,VS,1.78,-0.02,-1.11,-41.25,9706.0,17084.0,0.39,,0.0,4460707.0
471,US,福泰制药,VRTX,396.55,-3.68,-0.92,-2.54,1200424.0,475734295.0,0.46,28.316,,102492052467.0
472,US,维德思投资优先,VRTSP,100.27,,,,,,,0.0,,115310500.0
473,US,维德思投资,VRTS,225.63,-5.92,-2.5567,-5.95,32259.0,7312027.0,0.45,12.312,0.816,1608263790.0
474,US,维谛技术,VRT,83.89,-2.45,-2.84,74.72,5903520.0,498898917.0,1.55,69.63,0.058,32043502644.0
475,US,威瑞信,VRSN,185.43,-4.35,-2.2921,-9.97,484075.0,90260300.0,0.48,22.711,,18568684280.0
476,US,Verisk分析,VRSK,222.53,-0.83,-0.3716,-6.68,1039679.0,231096739.0,0.73,51.683,0.639,31764322518.0
477,US,Verra Mobility,VRRM,24.41,-0.25,-1.0138,5.99,721900.0,17641400.0,0.43,71.291,,4064653021.0
478,US,Virpax,VRPX,3.55,-0.06,-1.662,10.9,9177.0,31643.0,0.78,,0.0,4157877.0
479,US,Verint Systems,VRNT,30.26,-0.61,-1.976,11.95,557563.0,16933127.0,0.89,48.887,,1887514282.0
480,US,Varonis Systems,VRNS,44.52,-1.19,-2.6034,-1.68,617405.0,27502834.0,0.57,,,4857297659.0
481,US,维罗纳制药,VRNA,15.91,-0.26,-1.6079,-19.97,667111.0,10558021.0,0.82,,,1288454024.0
482,US,Vermillion,VRML,4.0,,,,,,,,,389511560.0
483,US,Verifyme,VRME,1.5869,0.0169,1.0764,41.69,25294.0,40374.0,0.25,,,16098867.0
484,US,Vroom,VRM,11.84,-0.22,-1.8242,-75.44,30664.0,363345.0,1.71,,0.0,21250396.0
485,US,Varex Imaging Corporation Common Stock When Issued,VREXV,25.41,,,,,,,15.881,,0.0
486,US,Varex Imaging,VREX,17.25,-0.66,-3.6851,-15.85,316956.0,5479153.0,0.78,15.703,,700350000.0
487,US,Veris Residential,VRE,14.37,-0.33,-2.2449,-8.32,614172.0,8855972.0,0.67,,1.054,1325333733.0
488,US,Viridian,VRDN,15.89,-0.32,-1.9741,-27.04,773632.0,12329114.0,1.23,,,997376687.0
489,US,Verrica,VRCA,6.87,-0.2,-2.8289,-6.15,184162.0,1266566.0,0.43,,,291415459.0
490,US,Viewray,VRAY,0.025,,,,,,,,,4585051.0
491,US,Virax Biolabs Group,VRAX,0.74,-0.04,-5.1282,-49.32,34166.0,25065.0,1.45,,0.0,1747808.0
492,US,The Glimpse Group,VRAR,1.17,-0.06,-4.878,3.54,17306.0,21013.0,0.1,,,19657842.0
493,US,Vera Bradley,VRA,6.35,-0.17,-2.6074,-17.53,229954.0,1482848.0,0.75,24.944,,195512919.0
494,US,"Validus Holdings, Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of the Issuera??s 5.800% Non-Cumulat",VR-B,24.9801,,,,,,,0.0,5.78212,249801000.0
495,US,"Validus Holdings, Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a Share of 5.875% Non-Cumulative Preferred S",VR-A.CL,26.01,,,,,,,,5.64904,156060000.0
496,US,"Validus Holdings, Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of the Issuera??s 5.800% Non-Cumulat",VR-B.CL,26.01,,,,,,,,5.5769,260100000.0
497,US,"Validus Holdings, Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a Share of 5.875% Non-Cumulative Preferred S",VR-A,25.18,,,,,,,0.0,5.80993,151080000.0
498,US,REITs和数字基础设施,VPN,15.55,0.0,0.0,6.07,,,,,9.744357682315111e-07,1555000.0
499,US,Vishay精密集团,VPG,33.02,-0.76,-2.2499,-3.08,31638.0,1046450.0,0.24,17.194,,441999281.0
500,US,VPC IMPCT ACQ WT,VPCC+,1.2,,,,,,,,,
501,US,Voya Financial,VOYA,68.3,-0.51,-0.7412,-5.84,716487.0,48937740.0,0.71,11.075,2.071,6921611883.0
502,US,奥迪富斯,VOXX,7.91,-0.12,-1.4944,-25.94,17054.0,136121.0,0.08,,,178749887.0
503,US,Vox Royalty,VOXR,2.04,-0.01,-0.4878,-0.39,126920.0,261902.0,0.25,,2.098,102200536.0
504,US,维珍轨道,VORB,0.0769,,,,,,,,,30185120.0
505,US,Vor Biopharma,VOR,1.9,-0.14,-6.8627,-15.56,224800.0,435238.0,0.33,,,129609965.0
506,US,沃达丰,VOD,8.3,-0.07,-0.84,-4.6,8406025.0,70195881.0,0.31,1.781,11.565,22476501136.0
507,US,Vantiv,VNTV,77.6,,,,,,,53.5172,,12612995900.0
508,US,Venator Materials,VNTR,0.2687,,,,,,,,,29043923.0
